transaction_id,amount,failure_reason,payment_method,bank,retry_count,risk_score,recovery_probability,expected_recovery_value,recoverable,automatically_actionable,action,decision_reason,actual_recovered,successful_recovery,recovered_amount
test_979,956.46,expired_card,netbanking,KOTAK,0,0.37,0.4997,477.9,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_980,8376.95,network_error,upi,ICICI,1,0.27,0.5334,4468.44,True,False,request_approval,High-value transaction requires merchant approval,False,False,0.0
test_981,923.82,insufficient_funds,card,HDFC,2,0.34,0.2088,192.91,True,False,stop,Maximum retry count reached,False,False,0.0
test_982,1829.52,insufficient_funds,card,ICICI,1,0.57,0.2461,450.2,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_983,834.92,insufficient_funds,card,AXIS,0,0.135,0.5208,434.86,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_984,883.4,insufficient_funds,upi,KOTAK,0,0.455,0.3127,276.28,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_985,4013.27,account_closed,upi,HDFC,2,0.373,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_986,5597.06,invalid_card,netbanking,KOTAK,2,0.034,0.2571,1439.17,True,False,stop,Maximum retry count reached,True,False,0.0
test_987,3066.94,card_blocked,card,SBI,2,0.102,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_988,634.2,network_error,upi,AXIS,0,0.249,0.6911,438.32,True,True,retry,Action satisfies recovery policy,True,True,634.2
test_989,1298.9,account_closed,upi,AXIS,2,0.032,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_990,991.06,bank_timeout,upi,AXIS,0,0.215,0.6669,660.98,True,True,retry,Action satisfies recovery policy,True,True,991.06
test_991,2157.52,temporary_bank_failure,card,AXIS,0,0.171,0.555,1197.32,True,True,retry,Action satisfies recovery policy,True,True,2157.52
test_992,4525.95,bank_timeout,card,AXIS,1,0.171,0.3814,1726.26,True,True,retry,Action satisfies recovery policy,True,True,4525.95
test_993,450.04,card_blocked,upi,AXIS,0,0.189,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_994,1674.34,gateway_timeout,card,AXIS,1,0.295,0.5079,850.38,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_995,1817.5,insufficient_funds,wallet,AXIS,1,0.103,0.3615,657.04,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_996,1781.22,bank_timeout,upi,ICICI,0,0.154,0.7019,1250.25,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_997,1845.0,invalid_card,card,AXIS,2,0.187,0.2353,434.09,True,False,stop,Maximum retry count reached,False,False,0.0
test_998,1686.37,insufficient_funds,card,KOTAK,2,0.317,0.1313,221.41,True,False,stop,Maximum retry count reached,False,False,0.0
test_999,4599.02,insufficient_funds,wallet,HDFC,2,0.13,0.2299,1057.33,True,False,stop,Maximum retry count reached,False,False,0.0
test_1000,4476.04,bank_timeout,card,HDFC,0,0.373,0.6493,2906.08,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1001,944.67,bank_timeout,card,ICICI,0,0.12,0.591,558.33,True,True,retry,Action satisfies recovery policy,True,True,944.67
test_1002,1056.43,expired_card,upi,KOTAK,2,0.13,0.2624,277.17,True,False,stop,Maximum retry count reached,False,False,0.0
test_1003,1145.45,card_blocked,card,SBI,2,0.699,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1004,2333.98,insufficient_funds,card,HDFC,2,0.194,0.1457,340.04,True,False,stop,Maximum retry count reached,False,False,0.0
test_1005,1138.13,insufficient_funds,card,SBI,2,0.179,0.2576,293.15,True,False,stop,Maximum retry count reached,False,False,0.0
test_1006,14358.16,insufficient_funds,card,HDFC,2,0.152,0.2176,3125.01,True,False,stop,Maximum retry count reached,False,False,0.0
test_1007,11782.34,bank_timeout,card,SBI,2,0.369,0.3527,4156.08,True,False,stop,Maximum retry count reached,True,False,0.0
test_1008,1611.28,insufficient_funds,card,ICICI,1,0.24,0.2413,388.79,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1009,670.2,bank_timeout,card,AXIS,2,0.189,0.2878,192.92,True,False,stop,Maximum retry count reached,False,False,0.0
test_1010,568.6,gateway_timeout,wallet,KOTAK,2,0.272,0.4855,276.08,True,False,stop,Maximum retry count reached,False,False,0.0
test_1011,1437.63,expired_card,upi,ICICI,0,0.301,0.5034,723.77,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1012,2495.47,network_error,upi,AXIS,0,0.218,0.5975,1491.09,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1013,7759.36,account_closed,card,ICICI,2,0.093,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1014,254.1,bank_timeout,card,ICICI,2,0.105,0.3083,78.35,True,False,stop,Maximum retry count reached,True,False,0.0
test_1015,7950.35,card_blocked,netbanking,AXIS,1,0.527,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1016,870.45,account_closed,card,AXIS,0,0.125,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1017,898.22,insufficient_funds,netbanking,AXIS,0,0.067,0.5272,473.58,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1018,366.43,insufficient_funds,upi,KOTAK,2,0.364,0.1117,40.94,True,False,stop,Maximum retry count reached,False,False,0.0
test_1019,1984.68,gateway_timeout,upi,ICICI,0,0.023,0.6826,1354.83,True,True,retry,Action satisfies recovery policy,True,True,1984.68
test_1020,474.47,bank_timeout,upi,AXIS,0,0.219,0.6331,300.41,True,True,retry,Action satisfies recovery policy,True,True,474.47
test_1021,2300.54,insufficient_funds,card,KOTAK,2,0.203,0.2406,553.5,True,False,stop,Maximum retry count reached,False,False,0.0
test_1022,1848.93,temporary_bank_failure,card,HDFC,2,0.047,0.4835,893.94,True,False,stop,Maximum retry count reached,True,False,0.0
test_1023,4255.97,insufficient_funds,wallet,SBI,1,0.219,0.344,1464.2,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1024,1475.28,insufficient_funds,netbanking,AXIS,0,0.092,0.339,500.15,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1025,2087.56,bank_timeout,card,ICICI,0,0.276,0.7064,1474.6,True,True,retry,Action satisfies recovery policy,True,True,2087.56
test_1026,1450.85,temporary_bank_failure,card,SBI,0,0.272,0.6847,993.46,True,True,retry,Action satisfies recovery policy,True,True,1450.85
test_1027,562.47,bank_timeout,upi,ICICI,1,0.109,0.5795,325.94,True,True,retry,Action satisfies recovery policy,True,True,562.47
test_1028,1658.43,invalid_card,card,AXIS,0,0.21,0.342,567.25,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1029,646.56,insufficient_funds,netbanking,KOTAK,2,0.112,0.2563,165.69,True,False,stop,Maximum retry count reached,False,False,0.0
test_1030,2071.54,network_error,netbanking,KOTAK,0,0.269,0.7087,1468.16,True,True,retry,Action satisfies recovery policy,True,True,2071.54
test_1031,2061.54,invalid_card,upi,KOTAK,0,0.223,0.4683,965.32,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1032,2932.22,network_error,card,SBI,1,0.173,0.5539,1624.15,True,True,retry,Action satisfies recovery policy,True,True,2932.22
test_1033,4153.42,expired_card,upi,KOTAK,0,0.166,0.5271,2189.28,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1034,2955.63,bank_timeout,netbanking,ICICI,2,0.117,0.4456,1317.08,True,False,stop,Maximum retry count reached,True,False,0.0
test_1035,970.07,invalid_card,netbanking,HDFC,0,0.026,0.4627,448.83,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1036,891.1,bank_timeout,upi,HDFC,0,0.023,0.7182,639.97,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1037,1507.5,invalid_card,netbanking,ICICI,1,0.063,0.2695,406.2,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1038,1371.06,account_closed,card,SBI,2,0.327,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1039,504.36,insufficient_funds,netbanking,AXIS,0,0.15,0.4,201.77,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1040,1362.52,expired_card,upi,SBI,0,0.044,0.4694,639.53,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1041,1685.9,temporary_bank_failure,card,KOTAK,1,0.152,0.6059,1021.42,True,True,retry,Action satisfies recovery policy,True,True,1685.9
test_1042,906.6,account_closed,card,SBI,0,0.237,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1043,3945.95,bank_timeout,card,AXIS,2,0.224,0.2676,1055.97,True,False,stop,Maximum retry count reached,False,False,0.0
test_1044,3026.85,expired_card,card,KOTAK,0,0.272,0.5214,1578.29,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1045,5750.74,account_closed,netbanking,ICICI,0,0.071,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1046,2944.76,account_closed,card,ICICI,1,0.049,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1047,4415.36,invalid_card,card,SBI,2,0.125,0.141,622.51,True,False,stop,Maximum retry count reached,False,False,0.0
test_1048,1994.57,expired_card,netbanking,KOTAK,2,0.096,0.2934,585.28,True,False,stop,Maximum retry count reached,False,False,0.0
test_1049,852.89,expired_card,card,AXIS,0,0.183,0.5025,428.59,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1050,5198.96,invalid_card,netbanking,KOTAK,1,0.448,0.2224,1156.46,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1051,2058.29,insufficient_funds,upi,KOTAK,1,0.208,0.3343,688.1,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1052,506.47,insufficient_funds,card,SBI,0,0.272,0.5114,259.01,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1053,2937.9,bank_timeout,upi,HDFC,1,0.192,0.384,1128.1,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1054,1252.79,account_closed,upi,KOTAK,1,0.247,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1055,377.9,bank_timeout,card,AXIS,2,0.031,0.4709,177.94,True,False,stop,Maximum retry count reached,False,False,0.0
test_1056,685.24,temporary_bank_failure,card,HDFC,2,0.168,0.4559,312.39,True,False,stop,Maximum retry count reached,False,False,0.0
test_1057,1062.32,insufficient_funds,upi,KOTAK,1,0.243,0.27,286.85,True,False,escalate,Action satisfies recovery policy,True,False,0.0
test_1058,5377.73,temporary_bank_failure,netbanking,AXIS,0,0.167,0.6996,3762.36,True,False,request_approval,High-value transaction requires merchant approval,True,False,0.0
test_1059,1213.61,gateway_timeout,netbanking,SBI,0,0.252,0.7664,930.11,True,True,retry,Action satisfies recovery policy,True,True,1213.61
test_1060,388.14,gateway_timeout,card,ICICI,2,0.049,0.4022,156.12,True,False,stop,Maximum retry count reached,False,False,0.0
test_1061,1043.26,gateway_timeout,netbanking,AXIS,0,0.282,0.7058,736.37,True,True,retry,Action satisfies recovery policy,True,True,1043.26
test_1062,11705.38,card_blocked,upi,HDFC,0,0.202,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1063,1335.51,expired_card,card,ICICI,0,0.124,0.5815,776.6,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1064,2134.42,temporary_bank_failure,upi,KOTAK,0,0.064,0.7299,1557.82,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1065,2208.98,bank_timeout,netbanking,KOTAK,2,0.139,0.4308,951.64,True,False,stop,Maximum retry count reached,True,False,0.0
test_1066,1365.95,account_closed,card,ICICI,0,0.32,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1067,2187.73,gateway_timeout,upi,AXIS,2,0.326,0.4347,950.93,True,False,stop,Maximum retry count reached,True,False,0.0
test_1068,2616.15,account_closed,upi,KOTAK,2,0.137,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1069,348.95,temporary_bank_failure,card,SBI,0,0.413,0.682,237.99,True,True,retry,Action satisfies recovery policy,True,True,348.95
test_1070,2638.09,expired_card,upi,HDFC,0,0.35,0.4604,1214.69,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1071,774.75,network_error,card,SBI,1,0.053,0.6199,480.28,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1072,1290.23,invalid_card,upi,AXIS,2,0.147,0.2206,284.57,True,False,stop,Maximum retry count reached,False,False,0.0
test_1073,578.75,card_blocked,upi,AXIS,2,0.187,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1074,831.95,temporary_bank_failure,netbanking,SBI,2,0.211,0.3032,252.27,True,False,stop,Maximum retry count reached,False,False,0.0
test_1075,3608.9,expired_card,card,HDFC,2,0.225,0.2559,923.59,True,False,stop,Maximum retry count reached,False,False,0.0
test_1076,2985.57,temporary_bank_failure,upi,ICICI,1,0.124,0.5838,1743.04,True,True,retry,Action satisfies recovery policy,True,True,2985.57
test_1077,1335.86,insufficient_funds,card,SBI,0,0.133,0.3922,523.96,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1078,2656.61,insufficient_funds,upi,AXIS,2,0.261,0.1103,292.92,True,False,stop,Maximum retry count reached,False,False,0.0
test_1079,2486.04,network_error,upi,SBI,0,0.03,0.7457,1853.83,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1080,737.72,bank_timeout,upi,ICICI,2,0.498,0.3265,240.86,True,False,stop,Maximum retry count reached,False,False,0.0
test_1081,1266.49,temporary_bank_failure,upi,SBI,2,0.167,0.4352,551.22,True,False,stop,Maximum retry count reached,True,False,0.0
test_1082,2471.02,invalid_card,upi,SBI,2,0.068,0.1514,374.11,True,False,stop,Maximum retry count reached,False,False,0.0
test_1083,806.81,bank_timeout,upi,SBI,0,0.026,0.7318,590.44,True,True,retry,Action satisfies recovery policy,True,True,806.81
test_1084,1116.81,insufficient_funds,upi,KOTAK,2,0.291,0.2046,228.48,True,False,stop,Maximum retry count reached,False,False,0.0
test_1085,3517.01,network_error,card,KOTAK,0,0.38,0.5462,1921.11,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1086,7216.26,card_blocked,card,AXIS,0,0.359,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1087,8326.47,bank_timeout,upi,AXIS,0,0.318,0.6092,5072.23,True,False,request_approval,High-value transaction requires merchant approval,True,False,0.0
test_1088,930.45,temporary_bank_failure,wallet,AXIS,2,0.362,0.3775,351.26,True,False,stop,Maximum retry count reached,True,False,0.0
test_1089,3628.38,network_error,card,SBI,1,0.339,0.5593,2029.28,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1090,3803.29,account_closed,upi,HDFC,2,0.023,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1091,1153.76,temporary_bank_failure,upi,KOTAK,1,0.16,0.577,665.71,True,True,retry,Action satisfies recovery policy,True,True,1153.76
test_1092,2062.04,insufficient_funds,upi,SBI,2,0.433,0.1808,372.89,True,False,stop,Maximum retry count reached,False,False,0.0
test_1093,2035.66,temporary_bank_failure,card,ICICI,2,0.027,0.3406,693.37,True,False,stop,Maximum retry count reached,True,False,0.0
test_1094,3725.69,account_closed,upi,HDFC,0,0.391,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1095,673.46,invalid_card,upi,ICICI,0,0.16,0.3156,212.56,True,False,notify_customer,Action satisfies recovery policy,True,False,0.0
test_1096,1137.26,network_error,upi,KOTAK,0,0.326,0.5388,612.81,True,True,retry,Action satisfies recovery policy,True,True,1137.26
test_1097,1680.91,network_error,upi,SBI,1,0.246,0.4162,699.58,True,True,retry,Action satisfies recovery policy,False,False,0.0
test_1098,1748.77,insufficient_funds,card,SBI,2,0.185,0.2587,452.48,True,False,stop,Maximum retry count reached,False,False,0.0
test_1099,1219.63,insufficient_funds,netbanking,KOTAK,2,0.2,0.1942,236.81,True,False,stop,Maximum retry count reached,False,False,0.0
test_1100,2145.99,account_closed,upi,KOTAK,2,0.23,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1101,3453.88,insufficient_funds,upi,AXIS,1,0.416,0.2663,919.93,True,False,escalate,Action satisfies recovery policy,False,False,0.0
test_1102,1791.44,invalid_card,upi,HDFC,2,0.131,0.1808,323.83,True,False,stop,Maximum retry count reached,False,False,0.0
test_1103,8274.21,bank_timeout,upi,SBI,2,0.204,0.3291,2723.27,True,False,stop,Maximum retry count reached,True,False,0.0
test_1104,1192.93,account_closed,upi,HDFC,1,0.096,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1105,3518.97,insufficient_funds,card,AXIS,0,0.121,0.5115,1800.09,True,False,notify_customer,Action satisfies recovery policy,False,False,0.0
test_1106,1380.94,temporary_bank_failure,card,SBI,0,0.164,0.6967,962.07,True,True,retry,Action satisfies recovery policy,True,True,1380.94
test_1107,2572.73,account_closed,upi,AXIS,2,0.045,0.0,0.0,False,False,stop,Failure classified as permanent,False,False,0.0
test_1108,2421.08,bank_timeout,upi,AXIS,2,0.065,0.4242,1026.92,True,False,stop,Maximum retry count reached,False,False,0.0
test_1109,2384.85,gateway_timeout,card,KOTAK,1,0.295,0.6377,1520.83,True,True,retry,Action satisfies recovery policy,False,False,0.0
