transaction_id,customer_id,amount,payment_method,bank,failure_reason,retry_count,previous_transactions,previous_successful_transactions,risk_score,recovered
pay_005243,cust_01758,660.37,upi,HDFC,temporary_bank_failure,1,11,11,0.087,1
pay_005244,cust_01475,399.47,card,AXIS,bank_timeout,0,6,6,0.385,1
pay_005245,cust_01667,1700.03,upi,KOTAK,expired_card,2,12,10,0.161,0
pay_005246,cust_01261,1171.36,upi,SBI,temporary_bank_failure,2,12,4,0.112,0
pay_005247,cust_02806,5438.5,upi,AXIS,account_closed,1,3,3,0.084,0
pay_005248,cust_02786,911.89,card,ICICI,account_closed,0,1,0,0.042,0
pay_005249,cust_00720,3091.14,netbanking,ICICI,expired_card,0,1,1,0.218,1
pay_005250,cust_00406,3043.18,upi,ICICI,network_error,0,4,1,0.046,0
pay_005251,cust_02656,5269.58,netbanking,AXIS,bank_timeout,1,1,1,0.39,0
pay_005252,cust_02470,1560.28,upi,HDFC,account_closed,2,14,11,0.19,0
pay_005253,cust_02760,5193.87,card,KOTAK,account_closed,2,1,1,0.569,0
pay_005254,cust_02295,2832.05,upi,ICICI,temporary_bank_failure,2,1,1,0.276,0
pay_005255,cust_00072,4498.18,netbanking,AXIS,temporary_bank_failure,0,19,12,0.125,1
pay_005256,cust_01854,12275.07,card,HDFC,gateway_timeout,1,7,7,0.139,1
pay_005257,cust_02233,1638.31,wallet,SBI,account_closed,0,4,4,0.133,0
pay_005258,cust_02054,2072.78,upi,SBI,expired_card,1,15,4,0.1,0
pay_005259,cust_01230,1353.63,wallet,KOTAK,bank_timeout,0,13,10,0.089,0
pay_005260,cust_01568,6209.57,netbanking,AXIS,expired_card,1,7,3,0.297,0
pay_005261,cust_02954,14526.39,upi,AXIS,bank_timeout,0,10,10,0.107,1
pay_005262,cust_00387,3253.0,upi,ICICI,expired_card,0,10,10,0.144,0
pay_005263,cust_01792,498.67,upi,HDFC,invalid_card,1,7,2,0.108,1
pay_005264,cust_00699,892.04,netbanking,KOTAK,account_closed,2,15,1,0.285,0
pay_005265,cust_01201,4571.84,upi,HDFC,insufficient_funds,2,7,7,0.124,0
pay_005266,cust_00827,723.8,upi,KOTAK,network_error,1,19,15,0.137,0
pay_005267,cust_01823,1118.31,upi,AXIS,invalid_card,1,19,5,0.301,0
pay_005268,cust_00349,1087.37,upi,AXIS,account_closed,2,11,6,0.22,0
pay_005269,cust_01279,1699.82,upi,KOTAK,expired_card,0,4,4,0.143,0
pay_005270,cust_00308,2220.23,card,HDFC,temporary_bank_failure,2,2,2,0.059,0
pay_005271,cust_01151,398.8,card,SBI,network_error,1,17,17,0.429,0
pay_005272,cust_01961,532.75,netbanking,SBI,network_error,0,0,0,0.059,1
pay_005273,cust_02335,543.02,netbanking,ICICI,bank_timeout,1,18,5,0.292,1
pay_005274,cust_00766,597.51,card,ICICI,bank_timeout,2,12,11,0.171,0
pay_005275,cust_00725,1831.34,netbanking,HDFC,temporary_bank_failure,0,10,6,0.066,1
pay_005276,cust_02810,2112.57,card,AXIS,card_blocked,2,0,0,0.069,0
pay_005277,cust_01620,4066.54,upi,HDFC,insufficient_funds,2,17,0,0.094,0
pay_005278,cust_00383,2818.45,card,KOTAK,gateway_timeout,2,18,14,0.231,0
pay_005279,cust_02436,1134.78,wallet,SBI,bank_timeout,0,12,12,0.155,0
pay_005280,cust_00525,2173.17,wallet,ICICI,card_blocked,2,7,7,0.212,0
pay_005281,cust_02687,4202.28,upi,HDFC,insufficient_funds,0,17,13,0.269,1
pay_005282,cust_02986,1507.33,card,HDFC,card_blocked,2,1,1,0.228,0
pay_005283,cust_00276,1410.45,upi,KOTAK,expired_card,2,18,8,0.17,0
pay_005284,cust_02548,848.98,upi,AXIS,bank_timeout,1,18,17,0.251,1
pay_005285,cust_02765,949.69,card,AXIS,account_closed,2,4,4,0.289,0
pay_005286,cust_00337,3128.97,card,SBI,insufficient_funds,0,7,7,0.357,1
pay_005287,cust_01974,1802.52,upi,ICICI,insufficient_funds,1,19,3,0.166,0
pay_005288,cust_02980,8662.1,card,AXIS,invalid_card,0,2,2,0.22,0
pay_005289,cust_00481,1052.2,card,AXIS,invalid_card,2,1,1,0.247,1
pay_005290,cust_00911,3324.58,upi,AXIS,invalid_card,1,5,5,0.073,0
pay_005291,cust_01997,2462.98,upi,HDFC,invalid_card,1,15,7,0.106,0
pay_005292,cust_01352,1683.28,wallet,AXIS,expired_card,1,14,9,0.11,0
pay_005293,cust_02034,1276.14,card,KOTAK,expired_card,0,3,3,0.188,1
pay_005294,cust_01755,2922.17,upi,SBI,account_closed,1,1,1,0.225,0
pay_005295,cust_00109,2790.95,card,AXIS,expired_card,1,13,11,0.029,0
pay_005296,cust_00328,2125.14,card,ICICI,bank_timeout,0,5,5,0.046,1
pay_005297,cust_01800,2541.49,upi,HDFC,expired_card,0,19,5,0.274,0
pay_005298,cust_00315,1861.6,card,KOTAK,network_error,0,19,10,0.431,1
pay_005299,cust_01135,486.41,card,SBI,bank_timeout,2,3,3,0.042,1
pay_005300,cust_02747,1934.3,upi,HDFC,network_error,0,19,17,0.411,1
pay_005301,cust_00781,1458.49,upi,KOTAK,network_error,0,0,0,0.228,0
pay_005302,cust_01521,8578.33,wallet,HDFC,bank_timeout,1,13,13,0.151,0
pay_005303,cust_00156,3001.02,card,SBI,network_error,2,2,2,0.186,1
pay_005304,cust_01497,2124.32,upi,SBI,insufficient_funds,1,3,2,0.036,0
pay_005305,cust_01725,2618.26,card,AXIS,network_error,0,19,3,0.336,0
pay_005306,cust_00887,797.52,card,ICICI,temporary_bank_failure,0,13,13,0.145,1
pay_005307,cust_02806,1110.08,netbanking,AXIS,account_closed,1,19,8,0.058,0
pay_005308,cust_00722,1383.22,upi,HDFC,account_closed,2,18,17,0.075,0
pay_005309,cust_00913,2466.95,card,AXIS,temporary_bank_failure,2,8,8,0.191,1
pay_005310,cust_00871,1276.91,upi,SBI,account_closed,1,13,13,0.245,0
pay_005311,cust_00013,1210.57,wallet,SBI,insufficient_funds,0,3,3,0.067,0
pay_005312,cust_02656,769.48,card,SBI,network_error,2,3,3,0.266,0
pay_005313,cust_00498,1844.75,card,AXIS,invalid_card,2,11,8,0.024,0
pay_005314,cust_01757,2064.11,card,KOTAK,card_blocked,1,7,7,0.058,0
pay_005315,cust_02286,2547.37,netbanking,AXIS,expired_card,2,15,5,0.319,0
pay_005316,cust_01118,1036.07,card,AXIS,network_error,0,10,10,0.223,1
pay_005317,cust_02829,2432.37,card,AXIS,bank_timeout,1,6,5,0.347,0
pay_005318,cust_01195,786.65,upi,AXIS,network_error,2,19,6,0.216,0
pay_005319,cust_02005,1517.39,upi,SBI,temporary_bank_failure,0,13,4,0.392,1
pay_005320,cust_02654,2301.37,netbanking,ICICI,temporary_bank_failure,0,9,2,0.139,0
pay_005321,cust_02709,1470.02,card,AXIS,insufficient_funds,1,1,1,0.133,0
pay_005322,cust_01648,518.28,upi,AXIS,insufficient_funds,1,12,12,0.127,1
pay_005323,cust_01591,570.15,wallet,ICICI,insufficient_funds,0,8,8,0.358,0
pay_005324,cust_02897,2157.52,card,AXIS,temporary_bank_failure,0,17,2,0.171,1
pay_005325,cust_02984,2874.75,card,ICICI,bank_timeout,2,9,9,0.11,1
pay_005326,cust_01491,2371.92,upi,SBI,gateway_timeout,2,13,11,0.067,1
pay_005327,cust_02676,2930.69,upi,KOTAK,card_blocked,2,2,0,0.129,0
pay_005328,cust_00143,1444.57,card,AXIS,expired_card,2,6,6,0.29,0
pay_005329,cust_01225,3264.15,card,KOTAK,gateway_timeout,2,10,10,0.406,0
pay_005330,cust_02762,2365.74,upi,AXIS,bank_timeout,1,5,5,0.141,1
pay_005331,cust_02527,1084.02,upi,HDFC,network_error,2,14,6,0.299,0
pay_005332,cust_00565,2728.65,netbanking,HDFC,insufficient_funds,2,14,5,0.246,0
pay_005333,cust_02519,2291.22,netbanking,SBI,insufficient_funds,2,7,2,0.161,0
pay_005334,cust_02432,6891.16,card,KOTAK,bank_timeout,0,12,11,0.147,0
pay_005335,cust_01716,5450.46,netbanking,KOTAK,bank_timeout,2,11,8,0.078,0
pay_005336,cust_02974,1679.34,card,ICICI,temporary_bank_failure,1,11,10,0.139,1
pay_005337,cust_00417,1294.47,netbanking,ICICI,bank_timeout,0,8,5,0.335,0
pay_005338,cust_01849,6293.6,upi,AXIS,card_blocked,0,19,11,0.349,0
pay_005339,cust_02356,2810.82,upi,ICICI,bank_timeout,2,16,15,0.166,1
pay_005340,cust_02697,1572.91,upi,ICICI,card_blocked,0,14,5,0.358,0
pay_005341,cust_01718,368.25,card,KOTAK,expired_card,2,12,11,0.32,0
pay_005342,cust_01391,987.92,card,HDFC,gateway_timeout,2,13,3,0.109,0
pay_005343,cust_01068,934.47,card,KOTAK,insufficient_funds,2,7,7,0.165,1
pay_005344,cust_02787,1608.24,netbanking,ICICI,gateway_timeout,1,12,12,0.324,1
pay_005345,cust_01867,2965.54,upi,AXIS,insufficient_funds,0,2,2,0.428,0
pay_005346,cust_01122,3350.96,card,HDFC,network_error,0,7,7,0.028,1
pay_005347,cust_01289,6003.08,netbanking,ICICI,bank_timeout,0,5,4,0.121,1
pay_005348,cust_01807,3808.98,card,ICICI,insufficient_funds,0,10,2,0.121,1
pay_005349,cust_02188,638.82,netbanking,AXIS,bank_timeout,0,9,9,0.317,1
pay_005350,cust_01505,4121.64,upi,AXIS,temporary_bank_failure,2,7,4,0.175,0
pay_005351,cust_01017,7234.81,upi,ICICI,card_blocked,2,7,7,0.478,0
pay_005352,cust_00953,6953.82,card,ICICI,account_closed,2,6,5,0.142,0
pay_005353,cust_02952,685.2,netbanking,KOTAK,account_closed,1,18,8,0.179,0
pay_005354,cust_00072,1551.73,card,SBI,insufficient_funds,1,11,11,0.197,0
pay_005355,cust_01691,3900.18,card,AXIS,bank_timeout,1,2,2,0.337,1
pay_005356,cust_01292,715.75,upi,AXIS,bank_timeout,1,10,10,0.006,0
pay_005357,cust_01345,454.9,netbanking,KOTAK,card_blocked,0,12,12,0.088,0
pay_005358,cust_02155,2324.28,card,HDFC,account_closed,1,15,15,0.131,0
pay_005359,cust_00883,1053.14,upi,HDFC,gateway_timeout,0,8,0,0.158,1
pay_005360,cust_00139,490.21,upi,HDFC,expired_card,0,15,14,0.021,0
pay_005361,cust_02663,4834.9,upi,AXIS,account_closed,0,4,4,0.212,0
pay_005362,cust_02911,2062.04,upi,SBI,insufficient_funds,2,7,7,0.433,0
pay_005363,cust_02321,1192.07,card,SBI,account_closed,2,11,4,0.235,0
pay_005364,cust_01505,836.35,card,KOTAK,network_error,0,2,2,0.316,0
pay_005365,cust_02464,2079.02,upi,HDFC,insufficient_funds,1,2,2,0.054,1
pay_005366,cust_02554,2730.76,card,HDFC,insufficient_funds,0,12,5,0.065,1
pay_005367,cust_00733,2346.65,upi,ICICI,expired_card,2,2,2,0.16,0
pay_005368,cust_01749,536.39,card,KOTAK,card_blocked,1,8,3,0.388,0
pay_005369,cust_00424,2647.79,upi,KOTAK,account_closed,2,0,0,0.086,0
pay_005370,cust_01592,3151.27,upi,AXIS,bank_timeout,1,5,5,0.257,0
pay_005371,cust_00390,1373.72,netbanking,AXIS,network_error,2,18,12,0.323,0
pay_005372,cust_00342,4153.42,upi,KOTAK,expired_card,0,15,15,0.166,0
pay_005373,cust_00946,914.58,card,SBI,network_error,2,0,0,0.23,1
pay_005374,cust_00614,5076.96,card,KOTAK,network_error,1,9,4,0.233,1
pay_005375,cust_00493,2009.92,upi,SBI,expired_card,2,1,1,0.242,1
pay_005376,cust_00192,1215.69,upi,AXIS,insufficient_funds,1,2,1,0.22,0
pay_005377,cust_00499,1401.42,upi,KOTAK,invalid_card,2,6,6,0.431,0
pay_005378,cust_00822,4021.57,upi,SBI,temporary_bank_failure,2,5,5,0.084,1
pay_005379,cust_01736,2185.92,netbanking,ICICI,temporary_bank_failure,0,14,2,0.227,1
pay_005380,cust_01257,3029.2,netbanking,ICICI,network_error,1,1,1,0.106,1
pay_005381,cust_01969,4271.56,card,KOTAK,expired_card,1,16,16,0.514,0
pay_005382,cust_00227,1187.04,upi,HDFC,expired_card,0,18,3,0.104,0
pay_005383,cust_01395,2001.87,card,KOTAK,bank_timeout,2,13,9,0.349,0
pay_005384,cust_02187,1510.86,card,AXIS,network_error,1,16,6,0.127,0
pay_005385,cust_02904,4079.16,upi,AXIS,network_error,1,18,17,0.051,0
pay_005386,cust_00817,1331.47,upi,ICICI,invalid_card,1,1,1,0.024,0
pay_005387,cust_01474,1878.57,card,SBI,network_error,0,15,15,0.252,1
pay_005388,cust_01087,11345.54,netbanking,ICICI,network_error,0,19,0,0.506,1
pay_005389,cust_00104,5054.8,card,SBI,bank_timeout,1,15,15,0.259,0
pay_005390,cust_01875,789.83,card,KOTAK,account_closed,2,2,2,0.113,0
pay_005391,cust_00871,3720.38,card,HDFC,bank_timeout,2,13,13,0.353,1
pay_005392,cust_00668,3136.98,upi,AXIS,bank_timeout,0,6,6,0.343,0
pay_005393,cust_02043,749.56,card,KOTAK,bank_timeout,2,9,6,0.113,1
pay_005394,cust_00273,1655.66,card,ICICI,temporary_bank_failure,0,8,8,0.327,1
pay_005395,cust_01030,847.12,card,KOTAK,insufficient_funds,1,7,7,0.141,1
pay_005396,cust_02232,266.65,card,HDFC,gateway_timeout,1,14,10,0.104,0
pay_005397,cust_01052,1608.77,card,SBI,insufficient_funds,1,11,4,0.131,0
pay_005398,cust_01574,1206.08,card,HDFC,card_blocked,0,5,2,0.242,0
pay_005399,cust_00293,749.4,card,ICICI,invalid_card,2,14,14,0.236,1
pay_005400,cust_02225,1794.23,upi,HDFC,temporary_bank_failure,1,14,8,0.04,1
pay_005401,cust_02106,331.46,card,AXIS,network_error,2,7,7,0.532,0
pay_005402,cust_01293,1868.74,upi,HDFC,invalid_card,2,11,6,0.024,0
pay_005403,cust_00308,1830.45,card,KOTAK,insufficient_funds,0,19,0,0.179,0
pay_005404,cust_00977,3111.91,card,SBI,card_blocked,0,1,1,0.034,0
pay_005405,cust_01252,501.43,upi,AXIS,account_closed,2,8,8,0.053,0
pay_005406,cust_01271,10012.0,upi,AXIS,insufficient_funds,2,7,7,0.303,0
pay_005407,cust_02748,7366.09,wallet,AXIS,bank_timeout,1,7,7,0.404,1
pay_005408,cust_01518,974.02,card,ICICI,bank_timeout,1,3,3,0.205,1
pay_005409,cust_02131,5812.65,netbanking,ICICI,account_closed,1,4,2,0.324,0
pay_005410,cust_01210,3589.1,upi,KOTAK,expired_card,2,16,8,0.041,0
pay_005411,cust_02300,1272.15,netbanking,SBI,insufficient_funds,0,6,6,0.087,1
pay_005412,cust_01379,1112.67,wallet,HDFC,expired_card,2,0,0,0.192,0
pay_005413,cust_01774,1182.07,card,KOTAK,insufficient_funds,1,9,1,0.35,1
pay_005414,cust_01720,17345.62,card,ICICI,insufficient_funds,1,13,4,0.084,0
pay_005415,cust_02043,5367.38,upi,KOTAK,network_error,0,18,17,0.029,0
pay_005416,cust_00796,1537.3,card,SBI,insufficient_funds,2,8,8,0.254,0
pay_005417,cust_00897,1647.25,netbanking,KOTAK,bank_timeout,1,10,10,0.041,1
pay_005418,cust_01962,3561.58,card,AXIS,expired_card,0,11,11,0.189,1
pay_005419,cust_00210,3438.93,netbanking,HDFC,temporary_bank_failure,1,0,0,0.368,0
pay_005420,cust_02864,840.92,card,ICICI,expired_card,0,19,9,0.309,0
pay_005421,cust_02657,2293.95,card,ICICI,card_blocked,2,16,16,0.146,0
pay_005422,cust_02495,1162.08,wallet,SBI,insufficient_funds,0,0,0,0.431,1
pay_005423,cust_02508,2042.15,card,SBI,temporary_bank_failure,2,0,0,0.148,1
pay_005424,cust_00968,1739.91,card,SBI,network_error,2,17,14,0.329,1
pay_005425,cust_00472,4081.07,card,ICICI,network_error,1,8,2,0.212,0
pay_005426,cust_02418,1458.81,netbanking,AXIS,card_blocked,2,16,16,0.292,0
pay_005427,cust_02948,1987.54,upi,HDFC,insufficient_funds,1,12,5,0.267,0
pay_005428,cust_00923,402.43,netbanking,SBI,gateway_timeout,1,16,16,0.122,1
pay_005429,cust_00137,2342.38,upi,ICICI,network_error,2,10,3,0.129,0
pay_005430,cust_00367,969.89,card,AXIS,invalid_card,0,16,10,0.236,0
pay_005431,cust_02960,537.16,card,SBI,gateway_timeout,2,8,7,0.114,1
pay_005432,cust_00184,4461.73,card,SBI,temporary_bank_failure,2,13,13,0.053,0
pay_005433,cust_02520,1748.62,upi,HDFC,network_error,0,0,0,0.121,1
pay_005434,cust_01399,343.19,upi,HDFC,network_error,1,7,7,0.354,0
pay_005435,cust_02702,965.94,card,KOTAK,temporary_bank_failure,1,1,1,0.203,0
pay_005436,cust_02797,1815.29,card,SBI,insufficient_funds,2,3,2,0.105,0
pay_005437,cust_00537,1859.01,card,KOTAK,network_error,0,17,4,0.278,1
pay_005438,cust_02850,1212.54,card,ICICI,bank_timeout,0,12,6,0.079,0
pay_005439,cust_01603,122.46,card,HDFC,temporary_bank_failure,0,13,0,0.106,1
pay_005440,cust_01274,1162.67,card,AXIS,insufficient_funds,0,10,7,0.313,0
pay_005441,cust_02968,4259.16,card,SBI,bank_timeout,2,10,5,0.214,0
pay_005442,cust_02558,5552.01,netbanking,SBI,insufficient_funds,2,7,3,0.274,1
pay_005443,cust_02678,1112.1,card,KOTAK,bank_timeout,1,11,10,0.285,1
pay_005444,cust_01097,8157.29,netbanking,HDFC,invalid_card,0,0,0,0.126,1
pay_005445,cust_01306,495.91,card,KOTAK,account_closed,2,15,15,0.192,0
pay_005446,cust_00916,945.75,upi,SBI,card_blocked,2,17,17,0.226,0
pay_005447,cust_00152,3689.32,card,HDFC,expired_card,0,0,0,0.044,1
pay_005448,cust_01029,3252.71,upi,SBI,expired_card,0,19,1,0.105,0
pay_005449,cust_01219,1794.18,card,HDFC,expired_card,1,17,17,0.031,0
pay_005450,cust_01978,738.56,card,SBI,account_closed,0,9,9,0.237,0
pay_005451,cust_02512,736.98,netbanking,AXIS,invalid_card,1,10,10,0.269,0
pay_005452,cust_00271,1011.77,upi,KOTAK,gateway_timeout,1,15,10,0.206,1
pay_005453,cust_01187,763.05,card,HDFC,expired_card,0,4,2,0.045,0
pay_005454,cust_00460,2007.33,card,KOTAK,network_error,0,0,0,0.081,1
pay_005455,cust_00105,1679.39,card,HDFC,expired_card,2,17,0,0.42,0
pay_005456,cust_01711,714.02,upi,HDFC,invalid_card,0,6,1,0.5,1
pay_005457,cust_02210,1361.16,upi,HDFC,invalid_card,0,0,0,0.333,1
pay_005458,cust_02399,217.12,card,SBI,account_closed,1,1,0,0.09,0
pay_005459,cust_00434,2371.73,card,ICICI,gateway_timeout,0,1,1,0.066,0
pay_005460,cust_02900,3207.93,upi,SBI,account_closed,2,15,0,0.375,0
pay_005461,cust_00140,871.79,card,ICICI,card_blocked,2,7,7,0.22,0
pay_005462,cust_01495,963.81,upi,SBI,card_blocked,0,9,9,0.032,0
pay_005463,cust_00087,2222.33,upi,ICICI,insufficient_funds,0,19,7,0.256,0
pay_005464,cust_01712,1968.47,upi,HDFC,insufficient_funds,1,15,6,0.241,0
pay_005465,cust_02231,3355.97,card,HDFC,insufficient_funds,0,4,4,0.206,0
pay_005466,cust_02416,971.32,netbanking,ICICI,temporary_bank_failure,1,3,3,0.312,0
pay_005467,cust_00129,1065.88,card,ICICI,temporary_bank_failure,0,12,7,0.333,0
pay_005468,cust_01270,1515.41,upi,KOTAK,network_error,1,7,7,0.113,1
pay_005469,cust_01602,770.55,netbanking,HDFC,card_blocked,2,12,1,0.12,0
pay_005470,cust_00670,1489.23,upi,SBI,insufficient_funds,0,4,4,0.125,0
pay_005471,cust_00149,780.69,upi,KOTAK,card_blocked,0,16,16,0.36,0
pay_005472,cust_00985,2525.15,card,ICICI,gateway_timeout,1,14,14,0.186,1
pay_005473,cust_00852,855.56,netbanking,SBI,temporary_bank_failure,1,6,6,0.527,0
pay_005474,cust_01457,2213.46,card,AXIS,bank_timeout,0,9,9,0.185,1
pay_005475,cust_00628,5798.14,upi,AXIS,temporary_bank_failure,1,2,2,0.103,1
pay_005476,cust_01493,2546.77,card,AXIS,account_closed,0,15,4,0.083,0
pay_005477,cust_02494,2081.22,card,SBI,insufficient_funds,2,19,19,0.226,0
pay_005478,cust_02045,607.34,card,ICICI,insufficient_funds,1,14,14,0.019,0
pay_005479,cust_00884,5492.99,card,SBI,insufficient_funds,0,5,5,0.209,1
pay_005480,cust_02342,4414.2,netbanking,KOTAK,account_closed,2,9,1,0.047,0
pay_005481,cust_01789,1595.47,netbanking,KOTAK,network_error,0,6,6,0.031,1
pay_005482,cust_00250,1329.7,upi,AXIS,card_blocked,0,18,8,0.197,0
pay_005483,cust_02926,942.76,card,ICICI,expired_card,2,4,1,0.123,0
pay_005484,cust_00948,7566.62,card,KOTAK,account_closed,1,6,6,0.048,0
pay_005485,cust_00975,3385.21,upi,HDFC,insufficient_funds,2,2,2,0.159,1
pay_005486,cust_01326,985.62,card,HDFC,network_error,0,1,1,0.028,1
pay_005487,cust_02837,4356.46,upi,AXIS,insufficient_funds,2,18,15,0.188,0
pay_005488,cust_00984,5278.09,card,AXIS,bank_timeout,0,1,1,0.288,0
pay_005489,cust_00889,1777.62,upi,AXIS,account_closed,2,18,7,0.151,0
pay_005490,cust_02938,1372.68,netbanking,KOTAK,expired_card,1,17,6,0.241,0
pay_005491,cust_02118,816.91,upi,ICICI,temporary_bank_failure,2,0,0,0.202,0
pay_005492,cust_02673,3184.16,netbanking,AXIS,temporary_bank_failure,2,8,4,0.216,1
pay_005493,cust_00875,1284.78,upi,SBI,account_closed,1,15,15,0.279,0
pay_005494,cust_01327,1242.97,upi,AXIS,account_closed,0,7,7,0.289,0
pay_005495,cust_00471,1791.44,card,KOTAK,invalid_card,2,10,10,0.212,1
pay_005496,cust_01988,939.73,card,ICICI,gateway_timeout,0,15,15,0.197,1
pay_005497,cust_00091,6140.97,netbanking,AXIS,account_closed,2,19,12,0.226,0
pay_005498,cust_00530,3921.89,upi,HDFC,network_error,1,9,9,0.29,0
pay_005499,cust_00661,1922.24,upi,AXIS,bank_timeout,2,15,15,0.158,0
pay_005500,cust_00739,915.07,upi,AXIS,gateway_timeout,0,12,11,0.174,1
pay_005501,cust_02774,955.46,card,ICICI,card_blocked,0,6,6,0.129,0
pay_005502,cust_00872,922.34,wallet,SBI,insufficient_funds,1,0,0,0.526,0
pay_005503,cust_01687,675.49,card,AXIS,network_error,0,13,6,0.3,1
pay_005504,cust_00192,2340.57,netbanking,AXIS,expired_card,1,8,3,0.138,0
pay_005505,cust_01987,1081.44,card,KOTAK,invalid_card,1,13,5,0.021,1
pay_005506,cust_02186,1033.14,card,ICICI,insufficient_funds,0,3,3,0.147,1
pay_005507,cust_00345,942.8,card,KOTAK,account_closed,0,8,8,0.192,0
pay_005508,cust_01009,4035.41,netbanking,AXIS,insufficient_funds,1,1,1,0.134,0
pay_005509,cust_02551,985.49,netbanking,AXIS,bank_timeout,0,10,10,0.078,0
pay_005510,cust_00203,4990.22,netbanking,HDFC,invalid_card,1,19,10,0.498,0
pay_005511,cust_00573,1436.33,card,KOTAK,bank_timeout,2,13,3,0.199,1
pay_005512,cust_00192,667.76,card,ICICI,account_closed,0,3,3,0.267,0
pay_005513,cust_02053,2631.78,upi,AXIS,insufficient_funds,0,2,2,0.072,0
pay_005514,cust_01914,3676.88,card,HDFC,invalid_card,1,9,9,0.197,0
pay_005515,cust_01717,910.12,upi,HDFC,card_blocked,2,19,7,0.401,0
pay_005516,cust_00311,1901.87,upi,SBI,gateway_timeout,2,0,0,0.128,1
pay_005517,cust_02597,2332.67,card,ICICI,insufficient_funds,0,8,5,0.054,0
pay_005518,cust_02104,1951.8,upi,HDFC,account_closed,1,12,8,0.034,0
pay_005519,cust_00443,1253.24,netbanking,ICICI,bank_timeout,1,10,10,0.145,0
pay_005520,cust_01261,3660.28,netbanking,AXIS,bank_timeout,0,9,4,0.266,1
pay_005521,cust_00870,1478.98,upi,SBI,insufficient_funds,2,0,0,0.37,0
pay_005522,cust_00585,1113.71,upi,ICICI,network_error,1,12,12,0.564,0
pay_005523,cust_01595,440.51,upi,SBI,network_error,1,8,8,0.162,0
pay_005524,cust_02800,443.81,card,ICICI,card_blocked,0,7,7,0.334,0
pay_005525,cust_01538,2148.93,card,ICICI,expired_card,0,12,1,0.044,0
pay_005526,cust_00360,1699.96,card,KOTAK,account_closed,2,7,7,0.195,0
pay_005527,cust_01724,3677.38,card,SBI,account_closed,2,16,0,0.109,0
pay_005528,cust_02867,4465.91,card,ICICI,bank_timeout,1,0,0,0.349,0
pay_005529,cust_02078,1486.11,netbanking,KOTAK,card_blocked,0,11,1,0.344,0
pay_005530,cust_01803,3861.92,upi,KOTAK,account_closed,0,11,9,0.05,0
pay_005531,cust_02012,1153.46,card,SBI,bank_timeout,0,10,10,0.424,1
pay_005532,cust_02156,1603.73,card,AXIS,card_blocked,2,10,0,0.179,0
pay_005533,cust_00844,1567.46,upi,SBI,insufficient_funds,2,15,2,0.028,0
pay_005534,cust_01626,6394.86,card,ICICI,card_blocked,1,4,4,0.147,0
pay_005535,cust_02765,650.16,card,AXIS,account_closed,0,8,3,0.186,0
pay_005536,cust_00891,1895.64,netbanking,SBI,gateway_timeout,2,9,4,0.341,0
pay_005537,cust_01992,1036.05,upi,SBI,insufficient_funds,0,10,1,0.222,0
pay_005538,cust_01983,1423.38,upi,SBI,temporary_bank_failure,2,2,2,0.23,0
pay_005539,cust_00960,1375.5,upi,SBI,insufficient_funds,0,10,2,0.03,1
pay_005540,cust_01469,1915.34,card,AXIS,bank_timeout,1,7,7,0.143,1
pay_005541,cust_02941,5310.99,upi,ICICI,account_closed,2,0,0,0.229,0
pay_005542,cust_01462,8280.02,upi,KOTAK,expired_card,2,16,6,0.202,0
pay_005543,cust_00732,3057.21,upi,SBI,invalid_card,1,15,6,0.132,1
pay_005544,cust_00606,826.08,card,KOTAK,insufficient_funds,1,15,15,0.262,0
pay_005545,cust_02505,1572.31,netbanking,KOTAK,bank_timeout,0,2,2,0.303,1
pay_005546,cust_00615,2227.16,card,KOTAK,insufficient_funds,2,14,7,0.124,1
pay_005547,cust_02746,1305.66,upi,SBI,temporary_bank_failure,0,1,1,0.065,1
pay_005548,cust_02005,1448.58,upi,SBI,bank_timeout,0,10,10,0.117,1
pay_005549,cust_01720,1707.99,upi,SBI,insufficient_funds,0,8,8,0.159,0
pay_005550,cust_00674,3353.53,upi,SBI,account_closed,2,4,4,0.196,0
pay_005551,cust_01271,2763.2,card,HDFC,expired_card,1,2,2,0.322,0
pay_005552,cust_02591,1109.72,card,ICICI,network_error,0,7,7,0.234,0
pay_005553,cust_01588,2905.23,card,HDFC,account_closed,2,5,5,0.633,0
pay_005554,cust_02905,7183.12,card,AXIS,temporary_bank_failure,0,6,5,0.054,1
pay_005555,cust_01612,538.96,card,HDFC,network_error,1,11,4,0.261,1
pay_005556,cust_00897,1274.28,upi,HDFC,card_blocked,1,6,6,0.222,0
pay_005557,cust_01463,1199.09,card,HDFC,bank_timeout,2,8,1,0.082,0
